STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20800,A20800,N20950,A20950,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
FL,6,769070,207550,480220,64000,666530,54480,421920,451130,1725650,476570,8840,1710,520,6610,0,73300,283130,66592491,769070,67354170,614100,45609533,298560,450575,211580,1223310,193300,854960,17100,19250,129250,1318560,191740,1223011,144620,2852301,248180,8152870,4300,9070,35375,227320,4701127,86110,1580376,217740,761679,28850,7880,2740,35517,24750,171064,22200,118224,75870,83982,2420,5321,3000,11024,342760,7731308,100920,1099078,23920,95818,272130,416749,284720,1081366,327290,1656351,66740,38141,248010,1933177,5940,32835,10060,12697,35350,68905,7990,21594,272590,1115135,124610,1220592,41360,532884,765420,47118092,762280,7076229,4740,8742,16400,53338,298750,461159,67210,20686,59010,35675,56920,70519,0,0,187920,293609,16980,22909,86490,260450,7770,34039,19930,102492,19660,26975,751670,8105646,0,0,0,0,6250,9027,41790,36345,890,1377,754690,6615082,757720,6947209,680,552,780,2943,228030,769114,537870,1900218,514580,1791172,29460,109046
FL,7,1085040,185080,834060,50220,936990,83180,644130,520030,2696420,777680,5600,910,640,4050,0,59780,416330,146886573,1085040,148723151,872770,96092217,555600,1244284,423330,3835731,394560,2813821,43730,63250,202380,3180145,399820,5012362,244050,7652040,373490,16659935,8120,10850,46979,319280,7839925,192270,5830816,361700,1836578,48540,13284,9540,166468,54750,470482,39630,233753,100350,117191,14320,29772,9500,49514,649690,17276277,130180,1655443,61420,385299,524060,1010720,585610,2988337,631130,4501419,119390,65136,508860,4836261,12040,73769,24100,24374,10120,11152,26380,96487,549660,2816198,203720,2071151,80660,1125644,1081930,113597470,1079000,19818270,27140,72389,11570,55208,437930,576977,157210,90368,101210,62802,74680,98147,0,0,174190,224143,28610,41825,142620,556691,1320,5800,14070,69777,16680,35308,1065640,20825145,0,0,0,0,1900,2900,65500,58848,100,169,1075310,19241380,1077370,19961589,11790,4728,8100,14618,425040,2368508,655900,3194750,601150,2750011,68820,444739
FL,8,351350,50540,285190,11280,300410,29540,263210,96480,916750,280350,290,60,30,200,0,5110,144810,101664870,351350,103423658,283470,57556543,254420,1496197,212810,4935697,203470,3822433,22440,66652,79040,3340208,217760,8529824,86130,5188227,102680,6282678,3670,1930,10326,99970,2731435,140870,11629944,125280,1758788,8060,2081,11700,332668,43520,517451,10850,98959,0,0,0,0,11000,130663,284620,11486354,23180,540328,41390,571642,229720,631073,267250,2450188,281500,3718362,40300,25056,215300,2871135,6020,54462,12960,9256,0,0,32370,245781,254370,2256875,75060,1150131,36860,805079,350500,86523966,350330,19922185,122780,586925,2160,11887,147180,316671,106800,204350,27980,17410,0,0,0,0,90,92,8920,14765,68540,434836,0,0,2690,14265,3700,13699,345110,19638963,0,0,0,0,0,0,0,0,0,0,349710,19605514,350730,20479140,121250,96779,175560,255226,180940,3084324,168740,2202482,120620,1218633,57240,983849
FL,9,67810,9430,55280,1940,57330,5730,60340,8860,177420,54380,0,0,0,0,0,140,30540,46087117,67810,46971053,53600,20328973,60370,1018332,51590,3025735,49890,2368357,6950,55616,17810,1541277,54990,6844675,15410,1264816,14990,959178,980,130,946,19360,565347,45650,10123873,33930,883936,470,119,4580,194803,15250,218939,2560,25349,0,0,0,0,5390,145138,54800,4187573,1240,72649,13170,415602,40010,149435,51620,948029,54040,1538269,5910,5787,36820,731032,1330,20294,2610,1614,0,0,14190,238002,50290,1184455,14340,538299,9900,424804,67660,41826687,67700,11954509,22200,331940,270,1561,40630,278950,33340,193293,3150,2100,0,0,0,0,0,0,1230,3311,19380,182689,0,0,350,2046,520,2630,66740,11788806,0,0,0,0,0,0,0,0,0,0,67570,11675559,67740,12323375,38020,109281,56920,335138,35520,1938399,31900,1375396,13100,431478,21190,943918
FL,10,43000,6500,34100,1140,35760,3710,40600,3980,107230,30140,0,0,0,0,0,20,21760,175861854,43000,177544867,33230,35690991,41330,5540244,36970,11966914,35920,9421457,9770,409091,12040,2483030,39250,65783767,8750,839131,9310,692390,940,40,291,12960,394955,35320,45510245,25760,1683013,120,30,3440,187531,11490,174869,1480,14837,0,0,0,0,7040,915021,34340,14334166,280,27362,14980,3047325,18350,171081,32080,1451552,33690,4712768,3870,6512,18440,452803,920,20662,1230,680,0,0,16210,1438023,32100,8002496,10120,1763913,9660,1238542,42900,161586389,42930,49174034,9110,478058,90,468,31450,1451010,27500,1093982,910,659,0,0,0,0,0,0,510,2428,14960,322924,0,0,120,601,280,1495,42520,53503895,0,0,0,0,0,0,0,0,0,0,42840,47723025,42970,50084275,24680,286631,38710,1977918,17140,4674949,25680,7682097,6750,1244160,21030,6437937
GA,0,4542520,2000470,1553270,878160,4047940,256340,2384400,2961390,9079820,3254920,76880,29880,7700,39290,8500,915300,951460,298099458,4526880,302192043,3803580,212663356,984020,1970102,686680,6377072,636820,5127218,910290,1520880,997560,7142276,612040,19041423,360050,6797086,795620,20312964,48800,102220,262801,540230,7936439,275000,21832210,1210710,4092585,121380,31275,22510,581777,104380,773237,67730,327911,346420,381256,31000,81114,14010,384084,1540950,43383971,362640,3162123,1352540,10256000,148810,188538,1240960,4258964,1532510,15255960,783590,387807,1115130,8413721,22780,106618,70560,48536,110320,148688,41210,542781,1302480,11988026,521140,4528254,36740,517305,3366690,206938481,3370270,41793763,127790,686826,111630,108642,1383870,1744496,191020,257441,230660,128572,294500,312414,291240,53040,688310,785737,44500,30928,652440,1720941,214110,1163752,240370,1293792,143180,118778,4307450,49900354,1085610,2973266,955690,2548209,762760,1032409,323040,299138,91980,57755,2957670,40049369,3340560,42796264,109490,218704,116430,498040,957320,5301604,3470060,12209093,3410160,10459208,74690,1749885
GA,1,60660,35070,19960,3110,44150,8280,37990,17920,93450,15820,640,310,10,310,0,3620,26130,-5853617,45020,-5795318,14990,524005,16460,80044,11220,89970,10320,63739,2440,8022,24140,-374568,15720,352550,4290,71578,6660,99967,4070,360,1151,130,319,12200,-1047244,13040,58299,320,78,120,1885,2850,15315,350,1800,2550,3130,1780,6404,90,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4346,150,3698,1760,616,340,462,30,4,0,0,80,36,30,23,170,115,0,0,7200,18874,9610,69716,10260,68360,70,53,30250,132381,5820,7758,3940,5529,2720,4100,4630,4436,6910,5944,1740,3883,10060,25956,350,554,130,646,6090,12252,27710,118649,26570,96488,1390,22161
GA,2,628680,497400,45130,76970,538610,46250,289780,381980,623700,156930,15950,6820,510,8620,3280,111930,92200,3410975,628670,3515568,479260,2849633,55840,27391,39310,51095,35760,35041,6980,5704,138410,370535,33420,26900,19610,83311,46250,225048,2470,6570,14767,1850,8914,7780,-25325,122730,104593,1300,291,170,1108,5910,15483,1280,4120,10520,9631,5840,17967,140,333,24570,366123,15780,137042,8760,12902,10450,5621,15040,36256,23010,60329,9410,4261,12480,78324,280,1429,610,316,1870,2824,360,726,15430,27051,10870,49016,730,7073,64390,113204,66640,13698,20,69,6630,2381,4460,731,2340,85,40,15,1110,315,240,44,580,226,70,21,105410,84602,31070,177110,33370,180791,540,299,541510,713988,230420,309188,200780,260921,78510,59102,38230,34560,20240,9532,64610,12967,172330,100019,40,54,50,345,67520,32988,506140,546689,504440,542870,2090,3819
GA,3,1102900,564390,143170,375530,994500,57510,573390,853880,2080380,889210,25280,11050,1480,12750,3710,339070,175680,18731828,1102900,19051182,895600,15342016,95330,66952,55410,121020,49220,83163,32860,24467,298240,1481909,46150,83048,46490,352857,129790,1357003,5050,29460,77541,60230,117690,17920,44715,268030,319354,7630,1802,460,2579,12500,33715,5890,18329,39960,36127,4160,11817,320,547,98550,1432610,52000,395067,59720,64152,29640,20253,52740,113122,96060,222978,38120,18575,44920,260470,1030,4791,1760,1169,6680,9466,840,1562,70900,211615,46640,302175,2250,17246,614300,3687632,619570,396301,130,206,35400,11314,216820,74528,5350,304,18390,6030,63860,34541,76850,13581,61610,18678,2260,862,210670,354377,91920,479568,96110,492102,44840,26291,1044080,3785655,541340,1985471,493740,1726033,409390,576868,98630,92657,43740,22254,470590,321775,662960,709606,120,148,70,367,110750,128434,969150,3199760,966130,3191030,4030,8730
GA,4,1069500,488790,264160,278840,959260,55120,538350,779840,2154640,826260,21680,8910,2490,10280,1510,269730,191010,38523376,1069500,38976233,941490,33000725,143900,106274,85950,224530,77100,159117,135330,118342,195020,581273,71750,195486,62830,659511,170300,2861116,7700,30820,72592,140630,955329,31230,260802,242950,452857,25040,6088,1040,8535,15790,64939,15650,56612,101450,108289,4010,10763,650,1284,282690,4609855,109530,810770,231790,417174,40090,44062,173410,357692,280270,907717,124670,60786,158230,849998,3430,14871,5730,5933,28360,37240,1750,3086,224450,843527,140330,1084506,5830,38893,1013330,18507109,1010710,2274057,150,585,44320,31984,468480,410011,15640,1504,69770,41712,96870,100385,171710,32402,257900,224387,10330,6890,100080,241808,64920,347046,70460,385306,61610,42933,1037510,4343515,303500,669264,254170,554601,237280,345174,76250,69469,17970,15972,786050,1864047,848080,2165308,260,260,120,680,183700,317651,880090,2481623,875010,2465250,6830,16373
GA,5,581530,225780,248210,85190,519090,31120,306500,377150,1234560,405210,7900,1920,1520,4460,0,101650,145850,35711626,581530,36112370,503910,28373271,142060,121134,89830,306283,82300,222118,166950,176204,105980,533513,75530,296637,57130,800653,137320,3443053,7100,14340,36442,111140,1674053,29800,394481,177370,400744,26750,6686,1260,11853,11330,65463,13120,56910,82860,95431,4860,11240,860,2550,277180,5157587,79100,653372,244740,720770,26210,36455,217220,489333,276150,1336179,136700,63409,200200,1165191,3970,16680,8780,8112,34920,47619,2460,4516,229680,992541,109910,882922,5390,39143,577440,22533180,575850,3169379,940,1471,14030,25201,232810,341304,21310,2918,37120,21057,50130,64616,42400,6990,156790,233106,9410,7306,60480,156052,13320,74844,18680,107248,20560,20324,568780,3838977,4530,1585,3050,1125,30360,40424,37330,34686,2680,3431,544500,2828081,554430,3027029,180,286,130,394,151910,371401,427840,1172009,422040,1151749,7500,20260
GA,6,361040,92670,228250,30860,324190,18830,196080,219570,858880,269680,3150,540,880,1730,0,46050,105650,31260866,361040,31573927,312710,23811817,123490,121813,82240,335546,76010,248816,145840,178414,70320,504884,69960,386988,48840,883758,103560,3256857,6210,8600,23584,81210,1618240,27090,457889,110810,313061,18750,5036,1330,15472,9020,61249,9120,47410,44220,51127,1620,3809,950,3343,221570,4640884,47660,438711,201480,837474,16680,26016,192390,496520,221130,1434091,118090,54324,176440,1147859,3510,13746,9380,7489,29630,44074,2800,6389,189190,913177,72040,593019,4310,35285,359940,21559325,359050,3229898,2390,4008,5110,15779,148870,247953,21730,3577,29560,17121,33420,44441,0,0,105640,171120,6740,4861,43280,124459,2810,13423,6250,33411,7740,10060,355520,3610519,0,0,0,0,3600,5256,24610,22485,410,536,355200,2982031,356720,3140309,280,298,170,767,110700,341186,249510,803406,244050,779063,7120,24343
GA,7,530380,76830,423110,22660,479270,27820,294990,270200,1420540,467160,2170,300,790,1080,0,39230,155730,72029252,530380,72809074,469390,54128197,252120,317095,188430,1095113,176750,847249,303900,461109,113450,1421122,166680,1595559,85760,2314294,156980,6564067,10590,10190,30364,110870,2628488,69640,2040910,195180,779822,35600,9781,5500,85448,20590,174908,17810,99575,64850,77521,8720,19114,3190,16898,434840,11154111,51630,568937,409970,2789950,20970,41614,399550,1368174,434400,4360655,248580,122612,363360,2871156,7060,29361,25670,16264,8860,7465,10440,30346,385250,2239662,104720,930585,8990,88882,529660,53957825,528830,9338316,14840,36410,3700,17532,222540,286516,59020,18974,54570,30936,49040,68080,0,0,105580,138067,11500,7084,75990,283266,460,2045,4410,21862,6290,12618,524240,9690926,0,0,0,0,910,1485,43360,40845,40,86,527520,9051808,528270,9416187,5880,1968,2690,4135,215010,1069462,314200,1328949,300240,1225070,18020,103879
GA,8,168270,15910,146720,4090,153050,9190,112490,54260,494080,179150,110,20,30,60,0,3920,47070,48132474,168270,48880505,151880,33422599,118620,312306,102230,1343586,98080,1081045,94950,233826,41030,1538699,99230,2625160,29060,1294473,38580,2166593,4110,1760,5948,28120,757621,53150,4726320,59310,748031,5620,1420,7900,210409,16820,201165,3490,32812,0,0,0,0,4060,49967,162780,7109346,6630,140502,158040,2362405,4130,11957,153570,905473,162740,3347756,89080,49401,131880,1541939,2750,16398,14270,7298,0,0,12490,57501,150420,1658619,29970,354683,5100,97291,168110,39323475,168080,9163734,93470,392167,590,3244,65020,85504,44870,44686,18740,10171,0,0,0,0,50,38,3560,2498,35640,241838,0,0,720,3950,1300,4841,166400,8942896,0,0,0,0,0,0,0,0,0,0,167960,9078230,168150,9498582,74110,56682,79170,77972,91320,1306262,76350,734468,62860,499103,16190,235365
GA,9,26690,2380,23430,640,24270,1490,22820,4750,81380,31280,0,0,0,0,0,90,7820,17961329,26690,18349986,23390,9852511,23800,180213,20870,708114,20310,577810,13010,84790,7280,581824,21790,1906112,4190,233456,4300,236595,880,90,338,4020,115160,16150,4151348,13440,388657,300,75,3130,139662,5950,86425,690,6949,0,0,0,0,1750,49325,26190,2686518,270,13800,25700,963976,440,1591,25020,260922,26190,1242634,13040,8672,19690,335758,490,5354,3010,1302,0,0,5370,51519,25000,1142045,4480,115343,1980,59934,26660,15280867,26670,4400736,12860,132138,60,360,15410,68530,12610,41278,2000,1234,0,0,0,0,0,0,470,632,8630,105513,0,0,80,466,170,963,26390,4308636,0,0,0,0,0,0,0,0,0,0,26650,4332206,26690,4592768,19160,59023,22410,86887,14890,695124,11680,402524,6180,177824,6230,224700
GA,10,12870,1250,11140,260,11550,730,12020,1850,38220,14220,0,0,0,0,0,20,4330,38191349,12870,38718516,10980,11358582,12410,636880,11190,2101815,10950,1809120,8040,230002,3700,503085,11820,11572983,1850,103195,1890,102665,620,20,74,2040,60625,10040,10828314,7840,527167,70,18,1620,104826,3620,54575,330,3394,0,0,0,0,2010,257496,12570,6226937,40,3922,12340,2087197,200,969,12030,231472,12570,2343621,5900,5767,7940,163026,260,3988,1360,653,0,0,4710,387136,12180,3959789,2190,216005,2170,133558,12850,31975864,12860,9803298,2840,116074,40,231,9110,228957,8130,144111,460,296,0,0,0,0,0,0,160,774,5060,110152,0,0,50,296,70,396,12770,10532861,0,0,0,0,0,0,0,0,0,0,12850,9574341,12870,10120500,9110,99431,11490,325847,5430,1026844,7390,1421016,2630,330761,5290,1090255
HI,0,692790,352500,249400,73920,577920,65250,358650,376780,1277890,370060,16130,6200,1790,8140,1740,85950,195650,45427737,689400,46058998,558130,31008568,233840,323343,138910,983664,127900,760247,120090,230553,111180,1812690,118500,2974645,68850,1199618,142450,4171461,5480,21320,129533,105140,1647161,34000,1673784,155690,631261,14710,3694,5540,125749,20360,137659,13990,66736,43300,44777,4100,10563,1580,23858,211830,5799689,36260,414047,178740,1722412,26220,29179,161550,428553,210700,2221524,40640,24974,146560,1862831,3750,33074,24490,15752,5260,15833,5900,39509,166540,777162,74610,477624,6020,68072,558870,32338370,556310,6003514,17120,115335,4170,4570,212030,315993,40010,52849,28570,15249,33900,37379,47490,9165,101880,128443,9440,31686,82890,288978,8950,43995,10170,46490,10900,7827,650370,7070603,100550,215515,82930,188103,61650,83160,29060,25826,4120,4512,511370,5687524,542470,6105950,11000,16768,15270,86921,146650,704882,517010,1653895,495760,1334223,26670,319671
HI,1,11690,7700,3050,470,6940,2860,7100,1850,16460,2200,70,50,0,30,0,220,6040,-890006,8310,-879627,2220,62805,3600,17069,2250,17030,2000,11073,410,1255,4210,-49944,3210,26086,720,8581,1160,15529,450,60,402,20,67,1660,-272837,2440,10379,40,8,20,283,750,3977,70,381,390,462,280,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,791,30,865,80,23,40,39,0,0,0,0,0,0,0,0,20,16,0,0,1490,3291,540,3389,590,3125,0,0,4380,18343,1080,1058,650,658,340,459,370,348,370,440,80,752,1700,4389,50,35,20,121,1040,1956,3820,15946,3460,11382,470,4564
HI,2,87180,72120,7970,5470,69810,9130,38460,37840,85700,15500,6290,2260,70,3970,710,9350,23740,424525,87180,441369,57530,319201,16060,6356,8220,10603,7270,7105,1060,782,12720,50692,6670,2641,4100,15306,10460,49039,600,730,2648,320,1547,1160,-2437,13340,16844,150,33,50,182,1400,5389,280,951,1410,1246,900,2828,20,6,3970,69175,2780,28008,1130,3582,2030,995,2520,5494,3690,10797,490,316,2000,21492,70,695,220,139,110,375,70,104,2100,2356,1670,4568,80,433,8200,14557,7770,1598,0,0,290,76,530,62,300,11,0,0,80,20,30,5,80,16,0,0,10840,9024,1380,7349,1460,6913,60,31,67770,61082,25910,25387,21050,21772,6440,4095,2440,2122,790,732,7550,1536,18930,10929,0,0,10,157,8420,4477,62460,54689,61860,53308,790,1381
HI,3,121510,82960,17970,17580,102600,10060,56600,77790,183130,51520,3890,1730,350,1800,610,22870,28670,2125686,121510,2165693,95310,1641653,20920,12491,10760,22838,9600,15652,2830,2481,17960,157801,8790,14540,7440,52156,18570,213036,780,3190,17805,8900,16875,2050,4710,22170,40007,680,149,140,995,2470,10277,1160,3974,5020,4345,450,1230,40,37,9460,162327,5460,54592,4490,8813,3860,2412,5910,11957,9170,24852,1690,1022,4820,49538,140,1108,570,296,250,870,150,245,6110,12181,3730,17120,210,1350,85450,591251,84630,62035,30,25,860,263,24740,7956,1280,103,810,248,5650,3237,12160,2189,5570,1923,360,172,15120,27473,3060,15480,3150,14624,4140,2120,113200,314243,36980,112363,31100,100021,23930,32663,5090,4277,1610,1554,71380,54080,81960,84443,20,16,0,0,13040,15189,104500,244645,103330,241653,1550,2992
HI,4,176770,102490,39170,29220,151470,13720,82620,119150,308030,93040,3780,1670,680,1430,420,31040,36170,6463687,176770,6544055,154730,5416988,38960,22163,19850,46329,17930,32026,13280,12808,20680,196291,16050,36621,10600,98239,25730,471822,920,6060,40186,24330,165426,3460,23895,34530,80368,2650,621,400,3321,3400,17678,3640,14100,14000,13762,410,1045,80,122,28380,470695,8950,85008,21340,53790,5460,4550,16730,31991,28120,96199,6800,3886,15020,150773,520,3988,1620,1131,1020,3339,280,581,20720,50432,13170,74484,560,3783,170690,3542687,169910,439171,30,101,1650,1053,64910,53929,4390,424,5650,2990,9670,9547,27830,5668,34360,32607,1500,1921,14690,37535,3040,13990,3230,14476,4160,2382,172980,762458,35860,76445,29560,65443,25530,37932,6520,5415,1100,1380,145130,385242,150640,427516,20,10,30,164,25390,39233,150370,373367,148210,366417,2880,6949
HI,5,103890,47780,41180,11820,87130,9340,55740,58860,205380,60380,1240,360,310,570,0,12080,30800,6378271,103890,6454041,87490,4890334,39010,26379,21680,65809,19740,47449,21080,23868,15480,176468,17270,60941,11410,138206,24350,649820,740,4360,28245,22190,327068,3680,39378,26040,75770,3370,819,490,5752,2690,16352,3110,14122,9880,10735,550,1100,120,298,36470,677016,7380,79505,30170,116398,5020,5199,25630,49790,36320,177831,8010,4348,23610,245976,740,5939,3050,2047,1610,4833,460,847,27710,73563,15000,79363,860,5799,103220,4227132,102910,602204,90,127,730,1156,39200,56405,5910,882,4880,2535,5940,7227,7470,1303,24860,37895,1720,3989,10760,32900,780,3307,1060,4529,1330,1091,102260,735168,730,262,560,209,4360,6325,4190,3744,220,357,97900,545799,99300,582614,20,28,30,134,26360,56773,77130,208085,74540,198782,3330,9303
HI,6,66690,20110,40200,5000,55620,6510,38640,34690,153630,46760,420,80,140,200,0,5510,22540,5783169,66690,5844720,55680,4224298,32110,25881,18780,72362,17250,52464,21990,28831,11790,156031,15280,82412,10050,156672,19610,665384,570,3130,18386,16700,323621,3700,55864,16820,61551,2120,551,530,6751,2000,13700,2110,11020,4980,5598,160,411,120,422,35610,753819,4940,57217,31100,166623,3650,4583,26750,54606,35530,232200,7320,4288,25090,289482,600,4950,3590,2318,1700,5540,480,1315,27450,81145,13290,73015,860,5625,66440,4055520,66270,614609,250,471,250,781,27840,48940,5740,1100,4680,2593,4790,6347,0,0,18330,30682,1510,4729,8190,29372,100,353,310,1317,570,683,65910,696742,0,0,0,0,790,1248,3520,3265,30,49,65160,565669,65520,598728,40,39,40,259,20050,57096,46440,154085,43940,142317,3210,11768
HI,7,97780,15530,77320,3710,81310,10380,59200,40620,254890,79800,400,50,210,140,0,4560,35540,13197379,97780,13348426,82750,9224415,60890,63764,39840,221700,37340,166130,47190,78943,20550,446563,34030,355427,18250,433247,33210,1500672,970,3440,19733,24980,597751,9290,246740,30350,151047,5080,1356,1820,31405,4100,31869,3010,16615,7630,8629,1340,2939,440,2530,72470,1992600,5880,82469,66320,561628,5080,8449,61150,153863,72410,738006,13060,8725,57020,766155,1180,9569,10340,6380,580,876,1770,5896,60300,219852,22710,142633,2200,18769,97630,9856883,97480,1691736,2260,5889,260,1009,42900,67400,13870,4280,10220,5581,7770,11001,0,0,18640,25295,3130,12864,14700,73655,40,127,320,1274,520,1011,96920,1783231,0,0,0,0,270,438,6930,6655,0,0,96980,1624337,97170,1707808,710,222,430,463,39350,185840,58150,258652,51970,216237,7710,42415
HI,8,23140,3190,19200,540,19490,2750,16640,5480,60170,17840,40,0,40,0,0,320,10090,6482113,23140,6607652,19150,3670457,18460,47656,14310,208761,13640,166335,10280,32804,6450,435027,13870,591784,5390,237136,8260,519261,330,330,1994,6460,178730,6540,526111,7950,125539,600,150,1610,52351,2650,26971,460,4262,0,0,0,0,470,5541,21540,972067,820,22906,20400,390513,1000,2490,19220,81738,21530,479035,2870,1947,16280,279419,390,4663,4220,2800,0,0,1810,11319,18650,121107,4430,49058,920,15604,23100,5289942,23100,1210964,12370,62865,50,209,9400,21109,6550,7607,2110,1175,0,0,0,0,10,9,1020,5901,5680,53832,0,0,60,232,110,385,22860,1234289,0,0,0,0,0,0,0,0,0,0,23070,1189856,23100,1269609,7610,5618,11120,15411,11320,174312,11700,136858,7610,67357,4920,69501
